Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Population,Referred a Friend,Number of Referrals,Tenure in Months,Internet Service,Phone Service,Avg Monthly GB Download,Unlimited Data,Contract,Monthly Charge,Monthly Extra Data Charge,Monthly Long Distance Charge,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Add-on Services,Streaming TV,Streaming Movies,Streaming Music,Streaming Services,Satisfaction Score,Customer Status,Churn,Churn Reason
1,22,0,0,0,0,Lodi,95242,22073,0,0,15,0,1,0,0,Month-to-Month,26.64,0.0,45.84,0,0,0,0,0,0,0,0,0,1,Churned,1,Attitude of support person
1,21,0,0,0,0,Wallace,95254,304,0,0,1,0,1,0,0,Month-to-Month,20.9,0.0,15.73,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor made better offer
1,47,0,1,0,0,Atwater,95301,27808,1,1,1,1,1,12,0,Month-to-Month,69.4,10.0,33.46,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
1,62,0,0,0,0,Big Oak Flat,95305,167,0,0,7,1,1,25,1,Month-to-Month,77.3071,0.0,46.79,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
1,58,0,0,0,0,Gustine,95322,7872,0,0,1,1,1,30,1,Month-to-Month,70.1,0.0,46.17,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor offered higher download speeds
1,34,0,0,0,0,Hughson,95326,6822,0,0,12,1,1,25,1,Month-to-Month,75.7708,0.0,35.8,1,0,0,0,1,0,0,0,0,1,Churned,1,Competitor offered higher download speeds
0,40,0,0,0,0,La Grange,95329,1749,0,0,55,1,1,29,1,Month-to-Month,96.0718,0.0,47.38,0,0,0,0,0,1,1,1,3,1,Churned,1,Competitor offered more data
1,57,0,0,0,0,Lathrop,95330,10834,0,0,17,1,1,23,1,Month-to-Month,95.1471,0.0,21.82,1,1,0,0,2,1,0,0,1,1,Churned,1,Competitor offered more data
1,27,0,0,0,0,Mariposa,95338,10226,0,0,1,1,1,59,0,Month-to-Month,84.3,10.0,1.63,0,1,0,0,1,1,0,0,1,1,Churned,1,Competitor offered more data
0,52,0,1,1,3,Modesto,95358,30668,1,1,1,0,1,0,0,Month-to-Month,19.95,0.0,8.03,0,0,0,0,0,0,0,0,0,1,Churned,1,Long distance charges
0,33,0,1,0,0,Pinecrest,95364,235,1,1,23,1,1,7,1,Month-to-Month,95.0609,0.0,19.2,1,1,1,0,3,1,0,0,1,1,Churned,1,Service dissatisfaction
1,39,0,0,0,0,Riverbank,95367,16525,0,0,39,1,1,27,1,Two Year,82.091,0.0,24.45,0,0,1,1,2,0,0,0,0,3,Churned,1,Lack of self-service on Website
0,30,0,1,0,0,Soulsbyville,95372,1519,1,1,9,1,1,59,0,Month-to-Month,73.4722,1.1111,31.67,0,0,1,0,1,0,0,0,0,3,Churned,1,Network reliability
1,42,0,0,0,0,Stevinson,95374,1960,0,0,15,1,1,21,1,Month-to-Month,74.1233,0.0,42.83,0,1,0,0,1,0,0,0,0,3,Churned,1,Limited range of services
1,64,0,1,0,0,Turlock,95380,40545,1,1,30,1,1,22,1,Month-to-Month,101.5383,0.0,39.74,0,0,1,0,1,1,1,1,3,1,Churned,1,Competitor had better devices
0,64,0,0,0,0,Turlock,95382,24708,0,0,1,1,1,27,1,Month-to-Month,69.35,0.0,45.86,0,0,0,0,0,0,0,0,0,2,Churned,1,Long distance charges
1,20,0,0,0,0,Vernalis,95385,274,0,0,3,1,1,73,1,Month-to-Month,90.7333,0.0,10.6,0,0,0,1,1,0,1,1,2,1,Churned,1,Competitor had better devices
0,49,0,1,0,0,Waterford,95386,8308,0,0,67,1,1,3,1,Two Year,79.006,0.0,42.77,1,0,1,0,2,1,1,1,3,1,Churned,1,Price too high
0,25,0,1,0,0,Santa Rosa,95403,40270,1,1,1,1,1,73,0,Month-to-Month,80.55,0.0,43.67,0,0,0,0,0,1,0,1,2,1,Churned,1,Competitor had better devices
1,28,0,1,0,0,Santa Rosa,95405,22250,1,1,12,1,1,59,1,Month-to-Month,76.4083,0.0,40.63,0,1,1,0,2,0,0,1,1,1,Churned,1,Competitor had better devices
1,25,0,0,0,0,Santa Rosa,95409,25718,0,0,22,1,1,52,1,Month-to-Month,84.3477,0.0,29.07,0,1,0,0,1,0,1,1,2,1,Churned,1,Competitor had better devices
0,58,0,0,0,0,Clearlake Oaks,95423,3684,0,0,2,1,1,4,1,Month-to-Month,58.325,0.0,11.75,0,0,0,0,0,0,0,0,0,2,Churned,1,Don't know
1,60,0,0,0,0,Eldridge,95431,363,0,0,10,1,1,10,1,Month-to-Month,83.07,0.0,49.7,0,1,0,0,1,0,0,0,0,1,Churned,1,Competitor offered higher download speeds
0,30,0,0,0,0,Elk,95432,383,0,0,1,0,1,0,0,Month-to-Month,20.0,0.0,46.77,0,0,0,0,0,0,0,0,0,2,Churned,1,Attitude of service provider
1,32,0,0,0,0,Glen Ellen,95442,4101,0,0,22,1,1,30,0,Month-to-Month,47.9364,0.9091,3.95,1,0,0,0,1,0,0,0,0,1,Churned,1,Competitor made better offer
1,52,0,1,0,0,Redwood Valley,95470,5995,1,1,21,1,1,3,1,Month-to-Month,100.4833,0.0,16.67,0,1,1,1,3,1,1,1,3,1,Churned,1,Competitor had better devices
1,26,0,0,0,0,Sonoma,95476,34314,0,0,6,1,1,59,1,Month-to-Month,91.275,0.0,5.16,0,0,1,1,2,1,1,1,3,2,Churned,1,Competitor offered higher download speeds
0,31,0,1,0,0,Mckinleyville,95519,15921,1,1,72,1,1,8,1,One Year,120.6222,0.0,34.87,1,1,1,1,4,1,1,1,3,2,Churned,1,Competitor offered higher download speeds
0,33,0,1,0,0,Fields Landing,95537,228,1,1,3,1,1,17,1,Month-to-Month,83.9167,0.0,43.27,0,0,0,1,1,0,0,0,0,1,Churned,1,Competitor offered more data
0,44,0,0,0,0,Hoopa,95546,3041,0,0,8,1,1,10,0,Month-to-Month,92.5375,10.0,19.49,0,0,1,0,1,1,1,1,3,1,Churned,1,Competitor offered more data
0,33,0,0,0,0,Miranda,95553,867,0,0,5,1,1,25,1,Month-to-Month,90.54,0.0,3.25,0,0,1,0,1,1,0,0,1,2,Churned,1,Competitor offered more data
1,54,0,1,1,2,Myers Flat,95554,644,1,1,1,0,1,0,0,Month-to-Month,19.45,0.0,28.73,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor made better offer
1,32,0,0,0,0,Rio Dell,95562,3284,0,0,2,1,1,28,1,Month-to-Month,83.15,0.0,41.37,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor made better offer
0,38,0,1,0,0,Samoa,95564,395,1,1,1,1,1,4,1,Month-to-Month,70.0,0.0,38.8,0,0,0,0,0,0,0,0,0,2,Churned,1,Price too high
0,56,0,1,0,0,Smith River,95567,2020,1,1,65,1,1,30,1,Two Year,74.1562,0.0,40.47,1,0,0,1,2,1,1,1,3,1,Churned,1,Product dissatisfaction
1,46,0,1,0,0,Trinidad,95570,2369,1,1,33,1,1,12,1,Month-to-Month,103.3212,0.0,11.32,0,1,1,0,2,1,1,1,3,1,Churned,1,Service dissatisfaction
1,21,0,0,0,0,Zenia,95595,259,0,0,15,1,1,59,0,Month-to-Month,84.68,6.6667,20.03,1,0,0,0,1,1,0,1,2,1,Churned,1,Lack of self-service on Website
1,57,0,1,1,2,Auburn,95602,18197,1,1,30,1,0,12,1,Month-to-Month,52.05,0.0,0.0,0,0,0,1,1,1,1,1,3,3,Churned,1,Network reliability
1,23,0,0,0,0,Clarksburg,95612,1417,0,0,2,0,1,0,0,Month-to-Month,15.775,0.0,28.02,0,0,0,0,0,0,0,0,0,3,Churned,1,Limited range of services
1,37,0,0,0,0,Davis,95618,648,0,0,2,1,1,18,1,Month-to-Month,73.575,0.0,38.28,0,0,0,0,0,0,0,0,0,1,Churned,1,Long distance charges
1,59,0,0,0,0,Elverta,95626,6197,0,0,25,1,1,3,1,Month-to-Month,95.51,0.0,36.24,0,1,0,0,1,1,1,1,3,1,Churned,1,Extra data charges
0,56,0,0,0,0,Folsom,95630,51855,0,0,43,1,1,23,0,One Year,97.943,3.2558,39.37,0,0,0,1,1,1,1,1,3,1,Churned,1,Product dissatisfaction
0,58,0,1,0,0,Galt,95632,24194,1,5,10,1,1,12,1,Month-to-Month,99.09,0.0,43.28,0,1,0,1,2,1,1,1,3,1,Churned,1,Service dissatisfaction
1,34,0,0,0,0,Garden Valley,95633,2536,0,0,2,1,1,13,1,Month-to-Month,96.9,0.0,42.89,0,0,0,0,0,1,1,1,3,2,Churned,1,Lack of self-service on Website
0,50,0,0,0,0,Hood,95639,213,0,0,69,1,1,24,1,One Year,105.2464,0.0,2.52,0,1,1,1,3,1,1,1,3,3,Churned,1,Attitude of service provider
0,52,0,1,0,0,Jackson,95642,6202,1,7,22,1,1,15,1,Month-to-Month,87.0409,0.0,37.8,0,0,1,0,1,1,1,1,3,2,Churned,1,Attitude of support person
1,63,0,0,0,0,Plymouth,95669,2220,0,0,1,1,1,22,1,Month-to-Month,44.45,0.0,48.31,0,0,0,0,0,0,0,0,0,3,Churned,1,Attitude of service provider
0,46,0,0,0,0,Thornton,95686,1472,0,0,36,1,1,22,1,Month-to-Month,85.2,0.0,24.66,0,0,0,0,0,0,1,1,2,1,Churned,1,Attitude of service provider
0,41,0,0,0,0,Vacaville,95688,32564,0,0,1,0,1,0,0,Month-to-Month,20.25,0.0,23.16,0,0,0,0,0,0,0,0,0,1,Churned,1,Attitude of support person
0,56,0,0,0,0,Walnut Grove,95690,2344,0,0,1,1,1,11,1,Month-to-Month,74.35,0.0,4.8,0,1,0,0,1,0,0,0,0,3,Churned,1,Deceased
0,58,0,0,0,0,Wheatland,95692,3600,0,0,1,1,1,12,0,Month-to-Month,62.05,10.0,47.83,0,0,1,1,2,0,0,0,0,2,Churned,1,Moved
0,42,0,1,0,0,Emigrant Gap,95715,185,1,1,39,1,1,9,1,One Year,81.6141,0.0,35.7,1,0,1,1,3,1,1,1,3,1,Churned,1,Moved
0,43,0,0,0,0,Meadow Vista,95722,3747,0,0,5,1,1,8,1,Month-to-Month,108.38,0.0,38.89,0,1,1,0,2,1,1,1,3,3,Churned,1,Moved
0,30,0,0,0,0,Elk Grove,95758,47065,0,0,2,1,1,30,1,Month-to-Month,81.225,0.0,17.22,0,0,0,0,0,0,0,0,0,1,Churned,1,Don't know
0,47,0,0,0,0,Woodland,95776,15022,0,0,5,1,1,18,1,Month-to-Month,43.38,0.0,7.31,0,0,0,1,1,0,0,0,0,1,Churned,1,Competitor offered more data
0,42,0,0,0,0,Sacramento,95815,25355,0,0,11,0,1,0,0,Month-to-Month,22.2909,0.0,30.91,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor made better offer
1,22,0,1,0,0,Sacramento,95817,14966,1,1,4,1,1,59,0,Month-to-Month,75.6875,10.0,44.28,0,0,0,0,0,0,1,1,2,1,Churned,1,Competitor had better devices
0,26,0,0,0,0,Sacramento,95821,35426,0,0,1,1,1,85,1,Month-to-Month,60.1,0.0,23.63,0,1,0,1,2,0,0,0,0,1,Churned,1,Competitor had better devices
0,62,0,0,0,0,Sacramento,95823,72199,0,0,1,1,1,22,1,Month-to-Month,78.95,0.0,23.96,0,0,0,0,0,1,0,0,1,2,Churned,1,Competitor offered higher download speeds
0,56,0,0,0,0,Sacramento,95828,54880,0,0,2,1,1,21,1,Month-to-Month,49.25,0.0,6.47,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor offered higher download speeds
1,28,0,0,0,0,Sacramento,95835,854,0,0,3,1,1,76,1,Month-to-Month,81.55,0.0,46.6,0,0,0,0,0,1,0,0,1,1,Churned,1,Competitor offered higher download speeds
0,38,0,0,0,0,Sacramento,95838,34894,0,0,44,1,0,4,1,One Year,53.9864,0.0,0.0,0,1,1,0,2,1,1,1,3,2,Churned,1,Competitor offered more data
1,63,0,1,0,0,Sacramento,95842,31373,0,0,24,1,1,28,1,Month-to-Month,101.3062,0.0,44.96,0,1,1,0,2,1,1,1,3,3,Churned,1,Competitor offered more data
0,58,0,0,0,0,Browns Valley,95918,1477,0,0,18,1,1,7,0,Month-to-Month,80.6611,1.6667,38.87,0,1,0,0,1,0,0,0,0,2,Churned,1,Competitor offered more data
1,41,0,0,0,0,Canyon Dam,95923,86,0,0,1,1,1,9,1,Month-to-Month,71.1,0.0,10.19,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor made better offer
1,25,0,1,0,0,Crescent Mills,95934,178,1,1,53,0,1,0,0,One Year,19.2792,0.0,37.85,0,0,0,0,0,0,0,0,0,3,Churned,1,Price too high
1,48,0,0,0,0,Hamilton City,95951,1931,0,0,4,1,1,16,1,Month-to-Month,48.4,0.0,15.07,0,0,0,0,0,0,0,0,0,1,Churned,1,Lack of self-service on Website
1,27,0,0,0,0,Live Oak,95953,8695,0,0,9,1,1,69,0,Month-to-Month,68.95,1.1111,24.81,0,1,0,1,2,1,0,0,1,3,Churned,1,Network reliability
1,60,0,0,0,0,Maxwell,95955,1146,0,0,22,1,1,23,1,Month-to-Month,90.6273,0.0,12.19,0,0,0,1,1,1,0,0,1,2,Churned,1,Limited range of services
0,39,0,0,0,0,Meadow Valley,95956,301,0,0,38,1,1,17,1,One Year,68.3579,0.0,33.71,0,0,0,0,0,0,0,0,0,3,Churned,1,Lack of affordable download/upload speed
0,62,0,0,0,0,Olivehurst,95961,6439,0,0,53,0,1,0,0,Two Year,19.8557,0.0,26.21,0,0,0,0,0,0,0,0,0,3,Churned,1,Long distance charges
0,49,0,0,0,0,Oroville,95966,28382,0,0,1,1,1,11,1,Month-to-Month,53.95,0.0,31.16,1,0,0,1,2,0,0,0,0,1,Churned,1,Extra data charges
1,40,0,0,0,0,Quincy,95971,6189,0,0,16,1,1,12,0,Month-to-Month,82.0094,0.0,12.92,0,0,0,0,0,1,0,0,1,1,Churned,1,Product dissatisfaction
1,34,0,1,0,0,Twain,95984,73,1,1,1,1,1,13,1,Month-to-Month,69.8,0.0,11.08,0,0,0,0,0,0,0,0,0,3,Churned,1,Service dissatisfaction
1,44,0,0,0,0,Bella Vista,96008,899,0,0,5,1,1,10,1,Month-to-Month,97.37,0.0,46.45,0,0,0,0,0,1,1,1,3,1,Churned,1,Don't know
1,39,0,1,0,0,Castella,96017,228,1,1,31,1,1,13,0,Month-to-Month,96.6274,0.0,38.67,0,1,0,0,1,0,1,1,2,2,Churned,1,Poor expertise of online support
1,45,0,0,0,0,Douglas City,96024,960,0,0,2,1,1,26,1,Month-to-Month,68.975,0.0,15.33,0,0,0,0,0,0,0,0,0,1,Churned,1,Poor expertise of phone support
1,26,0,1,0,0,Escondido,92027,48690,1,1,37,1,1,27,1,Month-to-Month,101.6757,0.0,36.29,0,0,1,0,1,1,1,1,3,1,Churned,1,Competitor made better offer
1,26,0,0,0,0,Happy Camp,96039,1294,0,0,38,1,1,48,1,Month-to-Month,85.0947,0.0,36.18,1,1,1,0,3,0,0,1,1,1,Churned,1,Competitor offered higher download speeds
0,37,0,0,0,0,Fallbrook,92028,42239,0,0,10,1,1,2,1,Month-to-Month,108.145,0.0,8.38,1,1,1,0,3,1,1,1,3,1,Churned,1,Competitor made better offer
0,46,0,0,0,0,Fallbrook,92028,42239,0,0,2,1,1,11,0,Month-to-Month,37.45,5.0,24.9,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor made better offer
1,62,0,0,0,0,Old Station,96071,182,0,0,3,1,0,27,1,Month-to-Month,19.6333,0.0,0.0,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
1,21,0,0,0,0,Palo Cedro,96073,4931,0,0,4,1,1,69,1,Month-to-Month,83.3875,0.0,41.72,0,1,1,0,2,0,0,1,1,3,Churned,1,Competitor offered higher download speeds
1,23,0,0,0,0,Paynes Creek,96075,433,0,0,1,1,1,69,1,Month-to-Month,74.7,0.0,44.11,0,1,0,0,1,0,0,1,1,1,Churned,1,Competitor offered more data
1,25,0,0,0,0,Red Bluff,96080,26438,0,0,5,1,1,51,1,Month-to-Month,91.1,0.0,1.49,0,1,0,0,1,1,0,1,2,3,Churned,1,Competitor offered more data
1,59,0,0,0,0,Trinity Center,96091,734,0,0,30,1,1,4,0,One Year,84.3467,0.6667,43.01,1,1,1,1,4,1,1,1,3,2,Churned,1,Competitor made better offer
1,47,0,0,0,0,Eagleville,96110,132,0,0,1,1,0,2,1,Month-to-Month,35.75,0.0,0.0,0,0,0,0,0,1,0,0,1,3,Churned,1,Price too high
0,54,0,1,0,0,Sierra City,96125,348,1,1,17,1,1,22,1,Month-to-Month,90.5559,0.0,19.19,1,0,1,0,2,1,0,0,1,1,Churned,1,Service dissatisfaction
0,33,0,0,0,0,Susanville,96130,19440,0,0,3,0,1,0,0,Month-to-Month,19.3833,0.0,15.12,0,0,0,0,0,0,0,0,0,1,Churned,1,Long distance charges
0,55,0,1,1,3,Termo,96132,72,1,1,4,1,1,57,1,Month-to-Month,56.4,0.0,8.58,0,0,0,0,0,0,0,0,0,3,Churned,1,Network reliability
0,25,0,0,0,0,Westwood,96137,4158,0,0,4,1,1,59,0,Month-to-Month,85.2125,12.5,21.62,0,0,0,0,0,1,0,1,2,2,Churned,1,Limited range of services
0,55,0,0,0,0,Carnelian Bay,96140,1943,0,0,26,1,1,27,1,Month-to-Month,96.7423,0.0,40.17,0,0,1,0,1,1,1,1,3,1,Churned,1,Competitor had better devices
0,20,0,0,0,0,Tahoma,96142,1291,0,0,5,1,0,59,1,Month-to-Month,61.19,0.0,0.0,0,1,0,0,1,1,1,1,3,2,Churned,1,Long distance charges
1,55,0,1,0,0,Kings Beach,96143,4806,1,1,4,1,1,14,1,Month-to-Month,91.35,0.0,21.81,0,1,0,0,1,1,0,0,1,2,Churned,1,Extra data charges
0,47,0,0,0,0,South Lake Tahoe,96150,33038,0,0,1,1,1,6,1,Month-to-Month,90.85,0.0,1.13,0,0,0,0,0,1,1,1,3,3,Churned,1,Price too high
0,62,0,0,0,0,San Diego,92130,28201,0,0,1,1,1,20,1,Month-to-Month,69.4,0.0,38.53,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor made better offer
1,55,0,1,1,1,Los Angeles,90004,67852,1,1,1,0,1,0,0,Month-to-Month,20.15,0.0,3.09,0,0,0,0,0,0,0,0,0,2,Churned,1,Long distance charges
1,48,0,0,0,0,Los Angeles,90010,1957,0,0,26,1,1,15,1,Month-to-Month,70.575,0.0,17.53,0,0,0,0,0,0,0,0,0,2,Churned,1,Don't know
1,23,0,0,0,0,Los Angeles,90011,101215,0,0,6,1,0,71,1,Month-to-Month,50.85,0.0,0.0,0,0,1,0,1,1,1,1,3,1,Churned,1,Competitor had better devices
1,57,0,0,0,0,Los Angeles,90013,9732,0,0,3,1,1,25,1,Month-to-Month,51.8833,0.0,3.64,0,0,0,1,1,1,0,0,1,1,Churned,1,Competitor offered higher download speeds
0,44,0,0,0,0,San Diego,92121,4258,0,0,3,1,0,21,1,Month-to-Month,36.2333,0.0,0.0,0,1,0,1,2,0,0,0,0,1,Churned,1,Competitor made better offer
1,31,0,0,0,0,Los Angeles,90024,44150,0,0,1,1,1,30,1,Month-to-Month,44.1,0.0,4.41,0,0,0,0,0,0,0,0,0,3,Churned,1,Competitor made better offer
0,38,0,0,0,0,Los Angeles,90027,48727,0,0,14,1,0,6,0,Month-to-Month,50.9107,0.7143,0.0,0,0,1,0,1,1,1,1,3,1,Churned,1,Competitor had better devices
1,57,0,0,0,0,Los Angeles,90038,32562,0,0,58,1,1,12,1,One Year,105.9629,0.0,14.99,1,1,1,0,3,1,1,1,3,1,Churned,1,Competitor offered higher download speeds
1,23,0,0,0,0,Los Angeles,90041,27866,0,0,18,1,1,26,1,Month-to-Month,96.7056,0.0,35.7,1,0,0,0,1,1,1,1,3,1,Churned,1,Competitor offered higher download speeds
1,35,0,0,0,0,Los Angeles,90042,64672,0,0,7,1,1,23,1,Month-to-Month,78.9929,0.0,18.99,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor offered more data
0,55,0,0,0,0,Los Angeles,90048,21739,0,0,19,1,1,23,0,Month-to-Month,55.0789,1.5789,4.3,0,0,1,1,2,0,0,0,0,2,Churned,1,Competitor offered more data
0,35,0,1,0,0,Los Angeles,90056,8115,1,1,11,1,1,19,1,Month-to-Month,75.8364,0.0,9.14,0,0,0,0,0,0,0,0,0,2,Churned,1,Competitor made better offer
1,35,0,1,0,0,Los Angeles,90058,3642,1,1,39,1,1,7,1,One Year,106.0218,0.0,9.51,1,0,1,1,3,1,1,1,3,2,Churned,1,Competitor made better offer
1,60,0,0,0,0,Los Angeles,90059,38128,0,0,15,1,1,8,1,Month-to-Month,59.9867,0.0,40.66,1,0,0,0,1,0,0,0,0,2,Churned,1,Price too high
1,57,0,0,0,0,Los Angeles,90071,21,0,0,5,0,1,0,0,Month-to-Month,21.61,0.0,6.17,0,0,0,0,0,0,0,0,0,1,Churned,1,Long distance charges
1,57,0,0,0,0,Compton,90221,51387,0,0,1,1,1,11,1,Month-to-Month,70.3,0.0,15.92,0,0,0,0,0,0,0,0,0,1,Churned,1,Service dissatisfaction
0,53,0,0,0,0,El Segundo,90245,16041,0,0,6,1,1,17,0,Month-to-Month,95.9083,1.6667,16.58,0,0,1,0,1,1,1,1,3,2,Churned,1,Network reliability
1,56,0,0,0,0,Lawndale,90260,33300,0,0,2,1,1,21,1,Month-to-Month,76.35,0.0,29.04,0,0,0,0,0,1,0,0,1,2,Churned,1,Lack of affordable download/upload speed
1,48,0,0,0,0,Topanga,90290,5451,0,0,1,0,1,0,0,Month-to-Month,20.2,0.0,43.52,0,0,0,0,0,0,0,0,0,2,Churned,1,Price too high
0,30,0,1,0,0,Venice,90291,31021,0,0,66,1,1,52,1,Two Year,105.778,0.0,23.51,1,0,1,0,2,1,1,1,3,2,Churned,1,Product dissatisfaction
1,54,0,0,0,0,Santa Monica,90402,11509,0,0,36,1,1,7,0,Month-to-Month,100.4333,0.8333,13.35,0,1,0,0,1,1,1,1,3,1,Churned,1,Competitor had better devices
1,50,0,1,0,0,Santa Monica,90405,26099,1,3,39,1,0,13,1,Month-to-Month,56.009,0.0,0.0,1,0,1,0,2,1,1,1,3,1,Churned,1,Lack of self-service on Website
0,25,0,0,0,0,Torrance,90501,40705,0,0,21,1,1,48,1,Month-to-Month,88.231,0.0,12.76,0,1,0,0,1,0,0,1,1,1,Churned,1,Network reliability
0,34,0,0,0,0,Torrance,90502,17058,0,0,2,1,0,8,1,Month-to-Month,38.575,0.0,0.0,0,1,1,1,3,0,0,0,0,3,Churned,1,Don't know
1,42,0,0,0,0,Whittier,90602,26265,0,0,4,1,1,9,1,Month-to-Month,84.525,0.0,29.11,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
0,37,0,0,0,0,Whittier,90603,19109,0,0,35,1,1,16,1,One Year,86.5886,0.0,25.51,0,0,1,0,1,1,0,0,1,1,Churned,1,Competitor had better devices
1,48,0,1,0,0,La Palma,90623,15505,1,5,33,1,1,27,1,One Year,94.6818,0.0,20.02,0,0,1,0,1,1,1,1,3,3,Churned,1,Attitude of support person
0,49,0,0,0,0,Cerritos,90703,51556,0,0,45,0,1,0,0,One Year,20.6767,0.0,25.4,0,0,0,0,0,0,0,0,0,3,Churned,1,Long distance charges
0,47,0,0,0,0,Lakewood,90713,27563,0,0,6,1,0,14,1,Month-to-Month,34.7833,0.0,0.0,0,1,0,0,1,0,0,0,0,1,Churned,1,Competitor had better devices
1,62,0,0,1,3,Seal Beach,90740,24180,0,0,11,0,1,0,0,Month-to-Month,20.1227,0.0,33.06,0,0,0,0,0,0,0,0,0,2,Churned,1,Attitude of support person
1,53,0,0,0,0,Sunset Beach,90742,1107,0,0,1,1,1,3,1,Month-to-Month,75.3,0.0,26.06,0,0,1,0,1,0,0,0,0,1,Churned,1,Competitor made better offer
1,62,0,0,0,0,Long Beach,90810,35656,0,0,7,0,1,0,0,Month-to-Month,23.55,0.0,48.22,0,0,0,0,0,0,0,0,0,2,Churned,1,Moved
0,40,0,0,0,0,Long Beach,90822,425,0,0,1,1,1,15,1,Month-to-Month,70.4,0.0,29.63,0,0,0,0,0,0,0,0,0,1,Churned,1,Competitor had better devices
0,24,0,1,0,0,Duarte,91010,27414,1,4,7,1,1,85,1,One Year,47.3286,0.0,36.14,1,0,0,0,1,0,0,1,1,1,Churned,1,Competitor offered higher download speeds
1,64,0,1,0,0,South Pasadena,91030,23984,1,1,11,1,1,18,1,Month-to-Month,98.0818,0.0,25.67,0,0,0,0,0,1,1,1,3,1,Churned,1,Competitor made better offer
0,53,0,0,0,0,Tujunga,91042,26753,0,0,67,1,1,27,1,One Year,116.4799,0.0,22.66,1,1,1,1,4,1,1,1,3,1,Churned,1,Competitor had better devices
0,55,0,0,0,0,Pasadena,91104,38460,0,0,8,1,0,4,0,Month-to-Month,28.3062,0.0,0.0,1,0,0,0,1,0,0,0,0,1,Churned,1,Competitor had better devices
1,19,0,1,0,0,Pasadena,91105,10253,1,4,44,1,1,59,1,Month-to-Month,99.1841,0.0,11.24,0,0,0,0,0,1,1,1,3,2,Churned,1,Competitor offered higher download speeds
1,38,0,1,0,0,Northridge,91324,25751,1,1,17,1,1,15,1,Month-to-Month,102.5588,0.0,4.91,1,0,1,0,2,1,1,1,3,1,Churned,1,Competitor offered more data
0,39,0,0,0,0,Valencia,91355,24977,0,0,9,1,1,7,1,Month-to-Month,79.2333,0.0,20.34,0,0,0,0,0,0,1,1,2,3,Churned,1,Competitor offered more data
1,21,0,0,0,0,Woodland Hills,91367,36123,0,0,7,1,1,42,0,Month-to-Month,75.2429,1.4286,39.21,0,0,0,0,0,1,0,1,2,2,Churned,1,Competitor made better offer
0,48,0,0,0,0,Fallbrook,92028,42239,0,0,3,1,1,6,1,Month-to-Month,63.7833,0.0,35.64,0,0,0,1,1,1,1,1,3,2,Churned,1,Don't know
0,39,0,0,0,0,North Hollywood,91605,57146,0,0,22,1,1,12,1,Month-to-Month,90.9773,0.0,39.58,0,1,1,0,2,1,0,0,1,2,Churned,1,Lack of self-service on Website
0,61,0,1,0,0,Rancho Cucamonga,91737,23079,1,1,53,1,0,13,1,One Year,60.0802,0.0,0.0,0,1,1,1,3,1,1,1,3,2,Churned,1,Lack of affordable download/upload speed
1,58,0,1,0,0,Rancho Cucamonga,91739,12937,1,1,8,1,1,30,1,Month-to-Month,95.6188,0.0,29.0,0,0,0,0,0,0,1,1,2,1,Churned,1,Long distance charges
1,27,0,1,0,0,La Puente,91744,84965,1,1,2,1,1,59,1,Month-to-Month,72.7,0.0,8.5,0,1,0,0,1,0,0,1,1,1,Churned,1,Competitor had better devices
1,24,0,1,0,0,Hacienda Heights,91745,53686,1,1,8,0,1,0,0,Month-to-Month,19.5312,0.0,11.35,0,0,0,0,0,0,0,0,0,3,Churned,1,Price too high
1,31,0,1,0,0,La Puente,91746,30802,1,1,48,1,0,22,1,One Year,33.4271,0.0,0.0,0,1,1,0,2,0,0,0,0,2,Churned,1,Product dissatisfaction
1,47,0,1,0,0,San Diego,92109,46086,1,1,8,1,1,6,1,Month-to-Month,105.3625,0.0,16.88,0,1,1,0,2,1,1,1,3,2,Churned,1,Competitor made better offer
0,20,0,0,0,0,San Diego,92109,46086,0,0,20,1,1,59,1,Month-to-Month,88.0725,0.0,5.54,0,0,1,0,1,1,0,0,1,1,Churned,1,Don't know
1,44,0,0,0,0,San Diego,92109,46086,0,0,2,1,1,16,1,Month-to-Month,82.25,0.0,8.32,0,0,0,0,0,1,0,0,1,3,Churned,1,Competitor made better offer
1,48,0,0,0,0,San Diego,92109,46086,0,0,27,1,1,6,1,Month-to-Month,100.9111,0.0,11.09,0,0,0,0,0,1,1,1,3,2,Churned,1,Competitor made better offer
